Position,Clean sheets,Goals conceded,Tackles,Tackle success %,Blocked shots,Interceptions,Clearances,Recoveries,Successful 50/50s,Own goals,Assists,Passes,Passes per match,Big chances created,Crosses,Cross accuracy %,Through balls,Accurate long balls,Yellow cards,Red cards,Fouls,Offsides,Goals,Goals per match,Shots,Shooting accuracy %,Saves,Penalties saved,age,value_eur,overall,Arial Saves,Duels %,Aerial battles %
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,26,900000,67,0.0,0.0,0.0
Defender,0.0,30.0,20.0,65,1.0,19.0,81.0,74.0,15.0,0.0,0,455,22.75,1.0,33.0,15,1.0,32.0,3,0,8,0.0,0,0.0,0.0,0,0.0,0.0,28,5500000,75,0.0,54.074074074074076,58.69565217391305
Defender,9.0,53.0,83.0,73,2.0,75.0,408.0,156.0,2.0,0.0,1,1389,37.54,3.0,4.0,0,0.0,93.0,6,1,30,1.0,0,0.0,0.0,0,0.0,0.0,27,4000000,73,0.0,64.98740554156171,62.0
Midfielder,0.0,0.0,57.0,63,3.0,24.0,83.0,113.0,13.0,0.0,1,654,27.25,2.0,31.0,10,0.0,27.0,3,0,18,0.0,0,0.0,15.0,13,0.0,0.0,24,2600000,71,0.0,47.73662551440329,43.333333333333336
Goalkeeper,8.0,47.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0,1032,31.27,0.0,0.0,0,0.0,331.0,3,0,0,0.0,0,0.0,0.0,0,93.0,2.0,30,19000000,83,52.0,0.0,0.0
Midfielder,0.0,0.0,58.0,69,2.0,61.0,84.0,170.0,6.0,0.0,0,1130,37.67,0.0,8.0,25,0.0,63.0,5,1,39,0.0,0,0.0,5.0,0,0.0,0.0,27,25500000,83,0.0,48.9451476793249,50.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,110000,53,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,270000,58,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,25,6000000,75,0.0,0.0,0.0
Midfielder,0.0,0.0,25.0,68,17.0,16.0,6.0,153.0,39.0,0.0,7,1055,29.31,14.0,201.0,28,15.0,76.0,5,0,28,15.0,8,0.22,69.0,46,0.0,0.0,25,28000000,82,0.0,42.65232974910394,20.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,100000,52,0.0,0.0,0.0
Defender,6.0,2.0,18.0,83,5.0,4.0,30.0,42.0,6.0,0.0,0,477,43.36,0.0,30.0,0,0.0,8.0,2,0,4,0.0,0,0.0,0.0,0,0.0,0.0,21,14000000,79,0.0,56.32183908045977,47.22222222222222
Defender,5.0,40.0,36.0,56,2.0,40.0,350.0,80.0,3.0,1.0,1,665,24.63,0.0,0.0,0,0.0,57.0,2,0,26,4.0,1,0.0,0.0,0,0.0,0.0,29,10000000,79,0.0,64.6875,66.09442060085837
Midfielder,0.0,0.0,39.0,62,15.0,28.0,35.0,199.0,23.0,0.0,3,1382,46.07,4.0,79.0,32,21.0,157.0,2,2,23,0.0,1,0.03,42.0,21,0.0,0.0,25,11500000,77,0.0,52.02312138728324,60.60606060606061
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,34,1200000,71,0.0,0.0,0.0
Midfielder,0.0,0.0,32.0,66,12.0,18.0,8.0,135.0,38.0,0.0,11,2429,83.76,14.0,74.0,22,18.0,44.0,5,0,21,4.0,9,0.31,54.0,37,0.0,0.0,31,44000000,87,0.0,52.863436123348016,60.714285714285715
Midfielder,0.0,0.0,32.0,66,12.0,18.0,8.0,135.0,38.0,0.0,11,2429,83.76,14.0,74.0,22,18.0,44.0,5,0,21,4.0,9,0.31,54.0,37,0.0,0.0,27,8500000,78,0.0,52.863436123348016,60.714285714285715
Defender,0.0,2.0,1.0,100,0.0,0.0,5.0,1.0,0.0,0.0,0,5,5.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,425000,60,0.0,50.0,0.0
Forward,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,8,2.0,0.0,0.0,0,0.0,0.0,0,0,1,0.0,0,0.0,0.0,0,0.0,0.0,20,450000,61,0.0,0.0,0.0
Midfielder,0.0,0.0,23.0,74,5.0,9.0,37.0,108.0,18.0,0.0,1,869,26.33,2.0,19.0,21,3.0,29.0,3,0,23,3.0,1,0.03,19.0,42,0.0,0.0,27,9500000,77,0.0,47.76119402985075,48.484848484848484
Forward,0.0,0.0,2.0,0,0.0,1.0,5.0,0.0,0.0,0.0,1,157,9.81,0.0,7.0,0,0.0,0.0,1,0,3,4.0,1,0.06,7.0,57,0.0,0.0,29,22000000,82,0.0,0.0,0.0
Defender,11.0,24.0,40.0,63,3.0,63.0,248.0,139.0,3.0,0.0,0,1137,39.21,0.0,0.0,0,0.0,44.0,4,0,24,2.0,4,0.0,0.0,0,0.0,0.0,27,17000000,81,0.0,66.26506024096386,67.5
Defender,2.0,38.0,49.0,71,1.0,31.0,79.0,105.0,29.0,0.0,3,912,33.78,1.0,35.0,29,1.0,31.0,6,0,23,1.0,1,0.0,0.0,0,0.0,0.0,26,4100000,73,0.0,54.166666666666664,34.883720930232556
Defender,2.0,38.0,49.0,71,1.0,31.0,79.0,105.0,29.0,0.0,3,912,33.78,1.0,35.0,29,1.0,31.0,6,0,23,1.0,1,0.0,0.0,0,0.0,0.0,24,475000,64,0.0,54.166666666666664,34.883720930232556
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,29,6500000,75,0.0,0.0,0.0
Forward,0.0,0.0,7.0,0,4.0,2.0,11.0,0.0,0.0,0.0,1,197,9.38,4.0,3.0,0,0.0,0.0,0,0,13,1.0,1,0.05,22.0,36,0.0,0.0,19,3800000,70,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,9.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,27,3700000,73,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,290000,59,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,375000,63,0.0,0.0,0.0
Defender,0.0,6.0,12.0,50,2.0,5.0,20.0,15.0,2.0,0.0,0,94,18.8,0.0,10.0,0,0.0,4.0,0,0,4,1.0,0,0.0,0.0,0,0.0,0.0,23,7000000,75,0.0,62.857142857142854,60.0
Midfielder,0.0,0.0,16.0,50,14.0,6.0,15.0,74.0,20.0,0.0,2,489,25.74,3.0,71.0,20,4.0,9.0,1,0,6,1.0,5,0.26,45.0,44,0.0,0.0,27,4200000,73,0.0,42.47787610619469,28.571428571428573
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,34,2700000,75,0.0,0.0,0.0
Midfielder,0.0,0.0,104.0,60,7.0,63.0,103.0,293.0,18.0,0.0,3,1757,48.81,2.0,0.0,0,3.0,148.0,6,0,50,0.0,0,0.0,19.0,11,0.0,0.0,28,5500000,74,0.0,47.44318181818182,48.275862068965516
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,525000,62,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,400000,62,0.0,0.0,0.0
Defender,5.0,53.0,37.0,51,4.0,54.0,348.0,138.0,1.0,1.0,1,1321,38.85,1.0,6.0,0,0.0,104.0,5,0,22,1.0,2,0.0,0.0,0,0.0,0.0,26,9500000,77,0.0,63.63636363636363,66.82926829268293
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,23,3600000,72,0.0,0.0,0.0
Defender,6.0,11.0,15.0,73,1.0,19.0,62.0,67.0,4.0,0.0,0,1246,69.22,0.0,1.0,0,0.0,61.0,0,0,6,0.0,0,0.0,0.0,0,0.0,0.0,23,14500000,79,0.0,65.85365853658537,75.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,36,90000,66,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,7.0,0.0,2.0,0.0,0.0,0.0,1,158,10.53,1.0,4.0,0,0.0,0.0,0,0,1,3.0,2,0.13,24.0,33,0.0,0.0,27,23500000,82,0.0,0.0,0.0
Midfielder,0.0,0.0,16.0,75,4.0,16.0,76.0,123.0,13.0,0.0,5,1177,47.08,2.0,21.0,19,2.0,66.0,2,0,9,1.0,2,0.08,18.0,33,0.0,0.0,30,6000000,75,0.0,46.012269938650306,43.75
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,280000,59,0.0,0.0,0.0
Defender,4.0,18.0,25.0,60,2.0,12.0,57.0,59.0,1.0,0.0,0,438,31.29,0.0,45.0,11,1.0,40.0,0,0,5,0.0,0,0.0,0.0,0,0.0,0.0,30,2900000,73,0.0,53.84615384615385,51.851851851851855
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,1100000,65,0.0,0.0,0.0
Forward,0.0,0.0,6.0,0,1.0,2.0,10.0,0.0,0.0,0.0,0,107,26.75,0.0,7.0,0,0.0,0.0,0,0,6,3.0,0,0.0,7.0,43,0.0,0.0,21,1500000,69,0.0,0.0,0.0
Defender,0.0,6.0,6.0,50,0.0,3.0,10.0,18.0,3.0,0.0,0,80,40.0,1.0,8.0,38,1.0,6.0,0,0,1,0.0,0,0.0,0.0,0,0.0,0.0,21,1600000,69,0.0,68.42105263157895,33.333333333333336
Defender,11.0,30.0,46.0,57,3.0,50.0,362.0,127.0,11.0,0.0,0,1091,35.19,1.0,4.0,50,0.0,119.0,5,0,25,3.0,0,0.0,0.0,0,0.0,0.0,24,4500000,73,0.0,66.5680473372781,70.33492822966507
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,800000,63,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,270000,58,0.0,0.0,0.0
Defender,8.0,32.0,47.0,55,2.0,63.0,322.0,124.0,6.0,0.0,0,888,31.71,0.0,1.0,0,0.0,75.0,8,0,20,1.0,3,0.0,0.0,0,0.0,0.0,28,7000000,76,0.0,63.85964912280702,63.73626373626374
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,500000,61,0.0,0.0,0.0
Forward,0.0,0.0,6.0,0,3.0,1.0,19.0,0.0,0.0,0.0,0,263,18.79,2.0,7.0,0,0.0,0.0,0,0,25,9.0,5,0.36,19.0,42,0.0,0.0,26,12500000,78,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,25,925000,67,0.0,0.0,0.0
Midfielder,0.0,0.0,60.0,57,21.0,35.0,26.0,182.0,84.0,0.0,7,1023,28.42,14.0,176.0,26,3.0,33.0,3,0,10,6.0,2,0.06,62.0,23,0.0,0.0,25,12500000,78,0.0,51.05820105820106,23.529411764705884
Defender,7.0,21.0,52.0,58,1.0,20.0,68.0,147.0,13.0,0.0,5,1266,52.75,7.0,122.0,19,5.0,74.0,1,0,18,3.0,0,0.0,0.0,0,0.0,0.0,26,10500000,78,0.0,59.701492537313435,55.38461538461539
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,170000,57,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,6000000,73,0.0,0.0,0.0
Defender,0.0,9.0,5.0,20,0.0,1.0,3.0,6.0,1.0,0.0,0,81,27.0,0.0,4.0,0,0.0,6.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,375000,60,0.0,66.66666666666667,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,25,800000,66,0.0,0.0,0.0
Defender,5.0,38.0,47.0,66,9.0,47.0,80.0,162.0,26.0,0.0,1,882,31.5,3.0,56.0,23,3.0,39.0,7,0,18,3.0,5,0.0,0.0,0,0.0,0.0,26,6500000,75,0.0,58.55263157894737,54.54545454545455
Defender,5.0,27.0,32.0,69,3.0,39.0,190.0,96.0,9.0,0.0,0,858,35.75,2.0,8.0,38,0.0,74.0,4,0,22,0.0,1,0.0,0.0,0,0.0,0.0,24,4400000,73,0.0,58.16326530612245,55.88235294117647
Defender,8.0,28.0,25.0,60,5.0,47.0,253.0,140.0,5.0,0.0,0,1770,68.08,4.0,1.0,0,3.0,106.0,1,0,14,0.0,0,0.0,0.0,0,0.0,0.0,25,27500000,83,0.0,72.3076923076923,73.15789473684211
Forward,0.0,0.0,41.0,0,17.0,21.0,13.0,0.0,0.0,0.0,0,633,19.18,1.0,84.0,0,0.0,0.0,3,1,29,3.0,3,0.09,43.0,35,0.0,0.0,26,1200000,69,0.0,0.0,0.0
Forward,0.0,0.0,15.0,0,12.0,2.0,29.0,0.0,0.0,0.0,1,463,12.51,5.0,39.0,0,0.0,0.0,3,0,29,44.0,20,0.54,71.0,49,0.0,0.0,30,17000000,81,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,400000,60,0.0,0.0,0.0
Defender,15.0,31.0,64.0,64,12.0,60.0,255.0,247.0,30.0,0.0,0,2488,69.11,2.0,15.0,13,2.0,163.0,4,0,20,1.0,0,0.0,0.0,0,0.0,0.0,30,28500000,85,0.0,67.91907514450867,64.1304347826087
Forward,0.0,0.0,3.0,0,5.0,3.0,27.0,0.0,0.0,0.0,1,265,8.83,2.0,1.0,0,0.0,0.0,3,0,20,12.0,4,0.13,33.0,24,0.0,0.0,27,9000000,76,0.0,0.0,0.0
Goalkeeper,0.0,1.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,24.0,0.0,0.0,0,0.0,2.0,0,0,0,0.0,0,0.0,0.0,0,4.0,0.0,33,6500000,79,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,100000,54,0.0,0.0,0.0
Defender,0.0,8.0,5.0,60,0.0,9.0,48.0,17.0,0.0,0.0,0,145,24.17,0.0,1.0,100,0.0,13.0,0,0,5,0.0,1,0.0,0.0,0,0.0,0.0,26,6000000,74,0.0,61.111111111111114,72.72727272727273
Forward,0.0,0.0,28.0,0,6.0,9.0,16.0,0.0,0.0,0.0,3,326,16.3,5.0,48.0,0,0.0,0.0,2,0,7,12.0,3,0.15,19.0,47,0.0,0.0,28,15000000,80,0.0,0.0,0.0
Defender,14.0,22.0,47.0,66,3.0,29.0,107.0,175.0,26.0,1.0,6,2362,73.81,6.0,56.0,9,0.0,87.0,2,1,17,2.0,0,0.0,0.0,0,0.0,0.0,27,24000000,83,0.0,63.888888888888886,67.96116504854369
Defender,1.0,4.0,5.0,80,0.0,3.0,8.0,9.0,4.0,0.0,2,97,32.33,2.0,9.0,22,0.0,3.0,0,0,1,0.0,0,0.0,0.0,0,0.0,0.0,20,1100000,65,0.0,48.38709677419355,33.333333333333336
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,675000,64,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,9,3.0,0.0,1.0,0,0.0,0.0,0,0,0,0.0,0,0.0,1.0,0,0.0,0.0,33,4200000,75,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,975000,65,0.0,0.0,0.0
Defender,2.0,10.0,29.0,62,0.0,15.0,50.0,38.0,13.0,0.0,0,203,29.0,0.0,20.0,20,0.0,5.0,1,0,2,0.0,0,0.0,0.0,0,0.0,0.0,19,190000,55,0.0,69.23076923076923,47.36842105263158
Midfielder,0.0,0.0,30.0,67,2.0,10.0,33.0,78.0,18.0,0.0,0,617,34.28,0.0,2.0,0,1.0,37.0,2,0,13,0.0,1,0.06,12.0,25,0.0,0.0,26,23000000,82,0.0,54.01459854014598,54.54545454545455
Defender,9.0,27.0,39.0,79,1.0,42.0,149.0,105.0,5.0,0.0,1,923,32.96,2.0,82.0,18,0.0,69.0,1,0,11,3.0,1,0.0,0.0,0,0.0,0.0,31,4400000,75,0.0,64.46700507614213,67.816091954023
Midfielder,0.0,0.0,23.0,70,7.0,8.0,32.0,98.0,5.0,0.0,3,747,24.9,8.0,159.0,23,0.0,18.0,3,0,18,0.0,3,0.1,28.0,50,0.0,0.0,22,15000000,78,0.0,37.423312883435585,29.577464788732396
Midfielder,0.0,0.0,19.0,47,1.0,7.0,11.0,37.0,0.0,0.0,0,236,29.5,0.0,4.0,25,0.0,18.0,1,0,11,0.0,0,0.0,1.0,0,0.0,0.0,31,3800000,74,0.0,47.22222222222222,58.8235294117647
Forward,0.0,0.0,4.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0,16,1.78,0.0,2.0,0,0.0,0.0,0,0,4,0.0,0,0.0,3.0,33,0.0,0.0,27,3600000,72,0.0,0.0,0.0
Midfielder,0.0,0.0,13.0,77,5.0,19.0,23.0,84.0,2.0,0.0,1,599,31.53,2.0,13.0,23,0.0,64.0,2,0,13,0.0,0,0.0,8.0,13,0.0,0.0,27,4500000,73,0.0,46.57534246575342,66.66666666666667
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,33,2300000,74,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,19,210000,58,0.0,0.0,0.0
Midfielder,0.0,0.0,0.0,0,0.0,2.0,0.0,5.0,0.0,0.0,0,50,12.5,0.0,0.0,0,0.0,1.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,35,150000,66,0.0,50.0,100.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,18,100000,52,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,24,4100000,72,0.0,0.0,0.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,29,575000,67,0.0,0.0,0.0
Midfielder,0.0,0.0,34.0,68,14.0,25.0,26.0,173.0,42.0,0.0,2,1266,38.36,1.0,2.0,50,2.0,46.0,1,0,13,4.0,1,0.03,38.0,26,0.0,0.0,26,27000000,82,0.0,51.67464114832536,35.55555555555556
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,21,400000,61,0.0,0.0,0.0
Defender,4.0,31.0,23.0,57,2.0,36.0,266.0,96.0,2.0,0.0,0,732,30.5,0.0,1.0,0,0.0,53.0,3,1,25,3.0,1,0.0,0.0,0,0.0,0.0,32,12500000,82,0.0,52.5974025974026,55.319148936170215
Midfielder,0.0,0.0,15.0,67,6.0,8.0,9.0,101.0,45.0,0.0,3,808,40.4,4.0,3.0,33,9.0,23.0,6,0,15,1.0,1,0.05,15.0,33,0.0,0.0,25,22000000,81,0.0,58.75706214689266,50.0
Midfielder,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,29,3100000,73,0.0,0.0,0.0
Defender,1.0,32.0,24.0,71,1.0,30.0,118.0,55.0,2.0,0.0,0,504,29.65,0.0,2.0,0,0.0,44.0,5,0,20,0.0,0,0.0,0.0,0,0.0,0.0,24,12000000,78,0.0,45.945945945945944,44.18604651162791
Midfielder,0.0,0.0,15.0,80,1.0,11.0,11.0,53.0,8.0,0.0,1,642,40.13,1.0,10.0,20,4.0,35.0,0,0,8,0.0,0,0.0,3.0,0,0.0,0.0,21,5500000,72,0.0,50.74626865671642,40.0
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,5500000,75,0.0,0.0,0.0
Forward,0.0,0.0,7.0,0,5.0,0.0,29.0,0.0,0.0,0.0,1,415,17.29,0.0,5.0,0,0.0,0.0,1,0,18,27.0,10,0.42,39.0,62,0.0,0.0,25,8500000,75,0.0,0.0,0.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,8.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,17,975000,64,0.0,0.0,0.0
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,20,550000,62,0.0,0.0,0.0
Midfielder,0.0,0.0,78.0,73,18.0,37.0,105.0,261.0,18.0,0.0,7,3116,82.0,3.0,102.0,28,11.0,188.0,10,0,57,0.0,1,0.03,66.0,26,0.0,0.0,24,27500000,82,0.0,51.68539325842696,49.494949494949495
Midfielder,0.0,0.0,36.0,75,1.0,16.0,37.0,75.0,2.0,0.0,0,374,23.38,0.0,0.0,0,0.0,19.0,5,0,25,0.0,0,0.0,8.0,13,0.0,0.0,29,10000000,79,0.0,48.57142857142857,39.130434782608695
Defender,7.0,37.0,57.0,58,3.0,44.0,134.0,156.0,29.0,1.0,2,1000,29.41,3.0,73.0,26,2.0,30.0,5,0,32,9.0,0,0.0,0.0,0,0.0,0.0,23,4700000,73,0.0,52.30263157894737,48.45360824742268
Defender,7.0,26.0,53.0,60,10.0,57.0,109.0,168.0,29.0,0.0,4,1285,42.83,5.0,121.0,28,2.0,95.0,7,0,29,1.0,2,0.0,0.0,0,0.0,0.0,31,4400000,75,0.0,53.125,47.5
Forward,0.0,0.0,30.0,0,19.0,7.0,1.0,0.0,0.0,0.0,3,623,21.48,8.0,76.0,0,0.0,0.0,5,0,45,19.0,9,0.31,64.0,41,0.0,0.0,24,22500000,81,0.0,0.0,0.0
Defender,3.0,15.0,26.0,42,9.0,6.0,33.0,67.0,14.0,0.0,1,445,20.23,2.0,84.0,20,0.0,6.0,0,0,7,5.0,1,0.0,0.0,0,0.0,0.0,25,13000000,79,0.0,48.484848484848484,70.0
Forward,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,30,8500000,77,0.0,0.0,0.0
Defender,2.0,17.0,23.0,78,0.0,20.0,38.0,63.0,15.0,0.0,1,422,35.17,2.0,38.0,26,1.0,16.0,4,1,17,0.0,0,0.0,0.0,0,0.0,0.0,26,5500000,75,0.0,53.153153153153156,61.904761904761905
Goalkeeper,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,28,10000000,79,0.0,0.0,0.0
Defender,0.0,0.0,23.0,70,0.0,6.0,12.0,32.0,3.0,0.0,0,672,84.0,0.0,10.0,0,0.0,17.0,1,0,7,2.0,0,0.0,5.0,40,0.0,0.0,20,5000000,72,0.0,70.49180327868852,84.21052631578948
Defender,6.0,50.0,50.0,76,5.0,61.0,368.0,145.0,22.0,0.0,0,1021,30.03,0.0,11.0,9,0.0,85.0,1,0,19,1.0,1,0.0,0.0,0,0.0,0.0,22,15000000,79,0.0,71.88612099644128,77.85714285714286
Defender,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,23,9000000,76,0.0,0.0,0.0
